semel,ballot,valid,stat22
2620,32,584,26200034
2620,36,534,26200021
2620,40,581,26200022
2620,41,528,26200022
2620,43,626,26200023
2620,44,421,26200022
2620,950,548,26200023
2620,951,575,26200022
2620,952,614,26200023
3611,1,596,36110001
3611,2,427,36110001
3611,3,438,36110001
3611,4,420,36110001
3611,5,394,36110001
3611,6,285,36110001
3611,7,369,36110001
3611,8,339,36110001
6800,1,275,68000015
6800,3,238,68000015
6800,4,285,68000014
6800,5,294,68000013
6800,6,228,68000015
6800,7,229,68000015
6800,8,428,68000023
6800,9,342,68000015
6800,10,292,68000014
6800,11,511,68000021
6800,12,288,68000014
6800,13,443,68000013
6800,14,303,68000022
6800,15,409,68000023
6800,16,411,68000021
6800,17,408,68000021
6800,18,334,68000014
6800,19,251,68000013
6800,20,328,68000021
6800,21,261,68000021
6800,22,510,68000042
6800,23,435,68000022
6800,24,474,68000022
6800,25,453,68000023
6800,26,440,68000023
6800,27,368,68000021
6800,28,418,68000031
6800,29,456,68000021
6800,30,428,68000023
6800,31,370,68000034
6800,32,330,68000032
6800,33,481,68000031
6800,34,549,68000034
6800,35,484,68000034
6800,36,478,68000042
6800,37,495,68000034
6800,38,323,68000034
6800,39,432,68000043
6800,40,278,68000034
6800,41,266,68000034
6800,42,346,68000032
6800,43,474,68000023
6800,44,470,68000022
6800,45,502,68000022
6800,46,469,68000022
6800,47,493,68000031
6800,48,430,68000043
6800,49,379,68000022
6800,50,322,68000014
6800,51,294,68000014
6800,52,319,68000014
6800,53,439,68000042
6800,54,374,68000041
6800,55,474,68000041
6800,56,369,68000023
6800,57,359,68000023
6800,58,405,68000021
6800,59,513,68000021
6800,61,532,68000022
6800,62,412,68000022
6800,63,399,68000021
6800,64,435,68000021
6800,65,503,68000011
6800,66,472,68000011
6800,67,382,68000011
6800,68,483,68000041
6800,69,455,68000011
6800,70,407,68000011
6800,71,448,68000011
6800,72,410,68000022
6800,73,510,68000011
6800,74,444,68000011
6800,75,408,68000015
6800,76,440,68000031
6800,77,347,68000016
6800,78,384,68000022
6800,79,432,68000033
6800,80,362,68000022
9500,1.1,400,95000013
9500,1.2,398,95000013
9500,1.3,383,95000013
9500,1.4,404,95000013
9500,2,402,95000035
9500,3,419,95000035
9500,4,391,95000033
9500,5.1,433,95000032
9500,5.2,421,95000032
9500,5.3,437,95000032
9500,5.4,444,95000032
9500,5.5,436,95000032
9500,5.6,403,95000032
9500,5.7,430,95000032
9500,6,360,95000032
9500,7,389,95000041
9500,8,316,95000041
9500,9,422,95000041
9500,10,455,95000041
9500,11,421,95000041
9500,12,301,95000042
9500,13,393,95000042
9500,14,323,95000012
9500,16,313,95000013
9500,17,389,95000033
9500,18,362,95000032
9500,19,408,95000032
9500,20,339,95000012
9500,21,311,95000012
9500,22,262,95000021
9500,23,290,95000021
9500,24,272,95000021
9500,25,355,95000021
9500,26,294,95000042
9500,27,283,95000013
9500,29,365,95000035
9500,34,370,95000032
9500,35,363,95000032
9500,37,417,95000032
9500,38,393,95000032
9500,39,310,95000032
9500,40,419,95000041
9500,41,501,95000033
9500,42,367,95000033
9500,43,471,95000033
9500,45,443,95000035
9500,46,452,95000035
9500,47,401,95000035
9500,49,333,95000012
9500,50,229,95000012
9500,52,341,95000013
9500,54,353,95000041
9500,55,414,95000035
9500,951.1,475,95000035
9500,951.2,475,95000035
9500,951.3,462,95000035
9500,951.4,469,95000035
2630,1,215,26300013
2630,2,385,26300015
2630,3,258,26300042
2630,4,319,26300036
2630,5,328,26300032
2630,6,496,26300021
2630,8,408,26300021
2630,9,375,26300012
2630,10,381,26300021
2630,11,400,26300012
2630,12,469,26300012
2630,13,408,26300012
2630,14,488,26300014
2630,15,372,26300012
2630,16,378,26300022
2630,17,364,26300036
2630,18,293,26300022
2630,19,307,26300042
2630,20,255,26300015
2630,21,267,26300035
2630,22,404,26300035
2630,23,283,26300042
2630,24,399,26300014
2630,25,483,26300021
2630,26,356,26300014
2630,27,517,26300013
2630,28,401,26300022
2630,29,288,26300024
2630,30,437,26300024
2630,31,347,26300025
2630,32.1,455,26300025
2630,32.2,488,26300025
2630,32.3,453,26300025
2630,32.4,470,26300025
2630,32.5,442,26300025
2630,33,314,26300025
2630,34,340,26300025
2630,35,323,26300025
2630,36,290,26300024
2630,38,268,26300024
2630,39,339,26300024
2630,41,355,26300035
2630,42,319,26300035
2630,45,442,26300014
2630,46,543,26300013
2630,49,311,26300033
2630,51,345,26300036
2630,52,424,26300036
2630,55,534,26300033
2630,56,505,26300033
2630,57,505,26300033
2630,58,480,26300033
2630,59,406,26300033
2630,60,351,26300033
2630,61,419,26300034
2630,63,600,26300033
2630,64,360,26300034
2630,65,381,26300033
2630,66,488,26300033
2630,67,341,26300034
2630,68,457,26300033
2630,69,288,26300034
2630,70.1,493,26300036
2630,70.2,451,26300036
2630,70.3,485,26300036
2630,70.4,475,26300036
2630,71,262,26300036
2630,72,673,26300032
2630,73,530,26300033
2630,74,715,26300032
2630,75,566,26300013
2300,1,446,23000001
2300,2,454,23000002
2300,3,507,23000001
2300,4,317,23000002
2300,5,458,23000002
2300,6,468,23000002
2300,7,540,23000002
2300,8,448,23000004
2300,9,456,23000003
2300,10.1,413,23000003
2300,10.2,415,23000003
2300,10.3,423,23000003
2300,11,337,23000002
2300,14,404,23000004
2300,15,469,23000002
2300,16,404,23000001
2300,17,365,23000002
2300,19,232,23000002
2300,20,344,23000001
2300,21,498,23000003
2300,22,354,23000004
2300,23,297,23000002
2300,24,406,23000004
9600,1,393,96000034
9600,2,407,96000033
9600,3,368,96000031
9600,4,409,96000031
9600,5,280,96000031
9600,6,308,96000031
9600,7,240,96000023
9600,8,306,96000023
9600,9,325,96000013
9600,10,282,96000023
9600,11,339,96000023
9600,12,339,96000014
9600,13,270,96000014
9600,14,310,96000031
9600,15,364,96000014
9600,16,354,96000031
9600,17,328,96000023
9600,18,255,96000014
9600,19,307,96000031
9600,20,442,96000033
9600,21,224,96000031
9600,22,313,96000032
9600,23,474,96000034
9600,24,361,96000031
9600,25,483,96000014
9600,26,349,96000014
9600,27,228,96000013
9600,28,218,96000013
9600,29,339,96000013
9600,30,237,96000011
9600,31,255,96000013
9600,32,404,96000014
9600,33,410,96000014
9600,34,273,96000014
9600,35,275,96000012
9600,36,354,96000012
9600,37,324,96000012
9600,38,353,96000012
9600,39,341,96000012
9600,40,329,96000034
9600,41,362,96000034
9600,42,425,96000034
9600,43,464,96000034
9600,44,355,96000032
9600,45,288,96000032
9600,46,377,96000033
9600,47,287,96000023
9600,48,491,96000033
9600,49,358,96000031
9600,50,432,96000032
9600,51,320,96000012
9600,52,370,96000012
9600,53,361,96000014
9600,60,515,96000011
9600,61,429,96000011
9600,62,529,96000011
9600,63,542,96000034
9600,64,317,96000014
9600,950,436,96000011
1137,1,456,11370001
1137,2,543,11370001
1137,3,381,11370001
1137,4,572,11370001
1137,5,607,11370001
8200,1,430,82000044
8200,2,278,82000041
8200,3,420,82000044
8200,4,346,82000044
8200,5,492,82000044
8200,6,358,82000044
8200,7,351,82000032
8200,8,293,82000042
8200,9,429,82000032
8200,10,363,82000044
8200,11,318,82000042
8200,12,374,82000042
8200,13,246,82000013
8200,14,366,82000032
8200,15,269,82000044
8200,16.1,356,82000032
8200,16.2,341,82000032
8200,16.3,367,82000032
8200,16.4,376,82000032
8200,16.5,351,82000032
8200,17,342,82000032
8200,18,404,82000042
8200,19,426,82000032
8200,20,349,82000042
8200,21,356,82000032
8200,23,522,82000023
8200,24,339,82000013
8200,25.1,425,82000032
8200,25.2,409,82000032
8200,25.3,395,82000032
8200,25.4,406,82000032
8200,25.5,400,82000032
8200,27,360,82000023
8200,29,351,82000023
8200,31,480,82000044
8200,33,480,82000042
8200,34,293,82000032
8200,35,332,82000042
8200,36,254,82000032
8200,40,450,82000011
8200,41.1,517,82000033
8200,41.2,507,82000033
8200,43,368,82000044
8200,44,389,82000032
8200,51,522,82000023
8200,52,320,82000023
8200,53,389,82000023
8200,55,478,82000023
8200,59,555,82000011
8200,60,535,82000011
8200,61,378,82000011
8200,62,421,82000023
8200,63,446,82000011
8200,64,447,82000023
8200,66,453,82000011
8200,67,386,82000021
8200,68,262,82000023
8200,69,274,82000021
8200,70.1,498,82000033
8200,70.2,482,82000033
8200,71,439,82000011
8200,72,478,82000011
8200,990,234,82000033
1034,1,500,10340009
1034,2,403,10340006
1034,3,466,10340005
1034,4,500,10340006
1034,5,333,10340003
1034,6.1,380,10340005
1034,6.2,399,10340005
1034,6.3,381,10340005
1034,7,283,10340004
1034,8,409,10340008
1034,11,328,10340009
1034,12,515,10340005
1034,13,459,10340005
1034,14,376,10340003
1034,15,331,10340003
1034,16,429,10340005
1034,17,441,10340005
1034,18,366,10340006
1034,19,502,10340005
1034,21,504,10340005
1034,22,331,10340009
1034,23,316,10340006
1034,24,529,10340006
1034,28,337,10340008
1034,29,431,10340008
1034,30,603,10340008
1034,31,620,10340005
1034,950,390,10340009
3746,1,361,37460001
78,1,205,780001
469,1,534,4690004
469,2,560,4690004
469,3,423,4690004
469,4,410,4690003
469,5,513,4690004
469,6,477,4690004
469,7,536,4690002
469,8,399,4690002
469,9,382,4690002
469,10,453,4690002
469,11,418,4690002
469,12,364,4690002
469,13,395,4690002
2800,1,339,28000004
2800,2,389,28000005
2800,3,397,28000006
2800,4,341,28000006
2800,5,298,28000003
2800,6,302,28000010
2800,7,423,28000004
2800,8,319,28000003
2800,9,407,28000010
2800,10,283,28000003
2800,11,352,28000002
2800,12,350,28000006
2800,13,355,28000005
2800,14,366,28000005
2800,15,402,28000004
2800,16,320,28000006
2800,17,357,28000006
2800,18,220,28000004
2800,19,406,28000003
2800,20,408,28000010
2800,21,435,28000002
2800,22,302,28000002
2800,23,368,28000002
2800,24,442,28000003
2800,25,401,28000010
2800,26,436,28000003
2800,27,349,28000004
2800,28,353,28000003
2800,29,356,28000002
2800,30,298,28000003
2800,31,357,28000010
3640,1,513,36400003
3640,2,585,36400002
3640,3,548,36400003
3640,4,605,36400002
3640,5,480,36400003
3640,6,489,36400002
3640,7,501,36400003
3640,8,416,36400002
4006,1,308,40060001
543,1,412,5430001
543,2,528,5430001
543,3,417,5430001
543,4,435,5430001
543,5,461,5430001
543,6,482,5430001
543,7,382,5430001
543,8,455,5430001
543,9,445,5430001
1334,1,180,13340001
990,1,284,9900001
2640,1,553,26400033
2640,2,404,26400024
2640,3,404,26400034
2640,4,422,26400033
2640,5,405,26400023
2640,6,404,26400024
2640,7,587,26400034
2640,8,517,26400033
2640,9,495,26400024
2640,10,420,26400034
2640,11,402,26400033
2640,12,600,26400034
2640,13,553,26400033
2640,14,472,26400023
2640,15,407,26400024
2640,16,463,26400024
2640,18,524,26400034
2640,19,541,26400021
2640,20,402,26400022
2640,21,480,26400021
2640,22,448,26400033
2640,23,434,26400022
2640,24,373,26400021
2640,25,538,26400026
2640,26,360,26400012
2640,27,380,26400012
2640,28,401,26400014
2640,29,507,26400013
2640,30,415,26400014
2640,31,471,26400013
2640,32,360,26400013
2640,33,434,26400022
2640,34,500,26400014
2640,35,574,26400026
2640,36,562,26400026
2640,37,423,26400024
2640,38,469,26400033
2640,39,428,26400024
2640,40,495,26400023
2640,41,487,26400024
2640,42,386,26400021
2640,43,417,26400021
2640,44,354,26400024
2640,45,398,26400013
2640,46,461,26400033
2640,47,335,26400013
2640,49,455,26400024
2640,50,407,26400013
2640,51,514,26400034
2640,52,478,26400033
2640,53,343,26400022
2640,54,412,26400026
2640,55,637,26400026
2640,56,508,26400049
2640,57,392,26400041
2640,58,521,26400041
2640,59,509,26400026
2640,60,499,26400041
2640,61,454,26400041
2640,62,618,26400024
2640,63,505,26400034
2640,64,401,26400041
2640,65,599,26400026
2640,66,539,26400026
2640,67,469,26400041
2640,68,556,26400026
2640,69,422,26400024
2640,70,461,26400024
2640,71,504,26400024
2640,72,487,26400024
2640,950.1,350,26400024
2640,950.2,311,26400024
26,1,454,260001
26,2,422,260001
26,3,339,260001
26,4,449,260001
3602,1,413,36020001
8300,13,440,83000723
8300,26,342,83000122
8300,27,233,83000122
8300,28,378,83000122
8300,30,244,83000116
8300,31,287,83000122
8300,32,353,83000116
8300,33,334,83000122
8300,34,371,83000116
8300,35,336,83000115
8300,36,351,83000131
8300,37,167,83000122
8300,39,530,83000131
8300,42,361,83000116
8300,43,430,83000114
8300,44,301,83000116
8300,45,308,83000116
8300,47,438,83000133
8300,61,281,83000214
8300,62,362,83000214
8300,63.1,380,83000224
8300,63.2,355,83000224
8300,63.3,399,83000224
8300,63.4,369,83000224
8300,63.5,340,83000224
8300,67,357,83000116
8300,109,421,83000114
8300,120,366,83000116
8300,121,241,83000116
8300,122,306,83000116
8300,123,251,83000116
8300,124,532,83000114
8300,125,299,83000116
8300,126,354,83000122
8300,127,363,83000114
8300,128,365,83000122
8300,129,331,83000122
8300,130,367,83000124
8300,136,386,83000124
8300,137,436,83000131
8300,140,373,83000131
8300,142,246,83000122
8300,143,386,83000122
8300,144,377,83000115
8300,146,463,83000116
8300,147,362,83000126
8300,161,305,83000124
8300,162,424,83000131
8300,163,310,83000114
8300,165,396,83000131
8300,166,328,83000126
8300,167,440,83000131
8300,169,438,83000115
8300,170,353,83000114
8300,177,448,83000133
8300,178,475,83000114
8300,179,280,83000114
8300,223,279,83000116
8300,228,281,83000116
8300,229,534,83000114
8300,232,290,83000122
8300,233,377,83000124
8300,242,427,83000115
8300,246,287,83000114
8300,251,318,83000114
8300,257,255,83000116
8300,300,271,83000115
8300,303,378,83000116
8300,304,377,83000116
8300,336,404,83000131
8300,339,481,83000133
8300,950,328,83000114
8300,956,114,83000114
8300,46.1,480,83000422
8300,46.2,490,83000422
8300,46.3,466,83000422
8300,46.4,466,83000422
8300,46.5,467,83000422
8300,50.1,502,83000214
8300,50.2,516,83000214
8300,50.3,495,83000214
8300,50.4,497,83000214
8300,50.5,511,83000214
8300,50.6,485,83000214
8300,51,546,83000215
8300,52,423,83000213
8300,55,411,83000212
8300,56,382,83000212
8300,59,499,83000213
8300,60.1,428,83000213
8300,60.2,423,83000213
8300,60.3,445,83000213
8300,60.4,436,83000213
8300,65,336,83000224
8300,66,359,83000224
8300,69,412,83000221
8300,70,409,83000421
8300,71,400,83000224
8300,72,550,83000421
8300,73,424,83000223
8300,131,344,83000224
8300,134,401,83000421
8300,135,339,83000221
8300,139,286,83000222
8300,141,412,83000132
8300,168,410,83000132
8300,202,510,83000221
8300,204,374,83000224
8300,205,539,83000214
8300,206,442,83000215
8300,215,337,83000222
8300,216,418,83000221
8300,217,344,83000224
8300,218,301,83000224
8300,224,417,83000215
8300,231,510,83000212
8300,234.1,459,83000225
8300,234.2,447,83000225
8300,234.3,491,83000225
8300,234.4,437,83000225
8300,234.5,440,83000225
8300,234.6,438,83000225
8300,299.1,500,83000122
8300,299.2,499,83000122
8300,299.3,527,83000621
8300,299.4,496,83000122
8300,299.5,489,83000122
8300,309,551,83000212
8300,311,398,83000132
8300,312,425,83000132
8300,314,377,83000132
8300,317,376,83000132
8300,322,410,83000224
8300,323,404,83000122
8300,335,432,83000224
8300,14,409,83000412
8300,15.1,414,83000122
8300,15.2,432,83000122
8300,15.3,400,83000122
8300,15.4,414,83000122
8300,15.5,403,83000122
8300,15.6,401,83000122
8300,15.7,372,83000122
8300,15.8,388,83000621
8300,15.9,399,83000621
8300,16,530,83000412
8300,17,333,83000412
8300,18,320,83000422
8300,20,372,83000412
8300,21,405,83000412
8300,22,445,83000422
8300,23,225,83000321
8300,24,356,83000426
8300,25,327,83000426
8300,29,358,83000321
8300,38,362,83000321
8300,40,427,83000422
8300,41,400,83000426
8300,48,279,83000422
8300,74,432,83000321
8300,75,339,83000321
8300,76,300,83000321
8300,77,340,83000412
8300,78,481,83000412
8300,79,380,83000412
8300,80,367,83000426
8300,81,325,83000425
8300,84,448,83000425
8300,85,359,83000426
8300,86,346,83000425
8300,87,359,83000422
8300,88,311,83000426
8300,89,373,83000426
8300,91,433,83000225
8300,93,337,83000426
8300,99,372,83000425
8300,100,347,83000426
8300,101,319,83000412
8300,102,357,83000412
8300,104,444,83000422
8300,105,386,83000412
8300,110,426,83000412
8300,111,362,83000412
8300,112,428,83000412
8300,113,339,83000412
8300,114,289,83000321
8300,115,348,83000412
8300,116,260,83000412
8300,117,359,83000321
8300,118,329,83000321
8300,119,371,83000321
8300,203,296,83000422
8300,211,458,83000426
8300,214,296,83000425
8300,225,389,83000412
8300,226,455,83000412
8300,227,364,83000412
8300,237,274,83000321
8300,247.1,446,83000426
8300,247.2,481,83000426
8300,247.3,473,83000426
8300,247.4,458,83000426
8300,256,468,83000312
8300,294,445,83000412
8300,295,489,83000412
8300,320,352,83000321
8300,321,274,83000321
8300,501,529,83000312
8300,502,558,83000312
8300,503,426,83000312
8300,505,470,83000312
8300,507.1,466,83000314
8300,507.2,498,83000314
8300,507.3,487,83000314
8300,507.4,488,83000314
8300,507.5,483,83000314
8300,2,357,83000713
8300,3,278,83000712
8300,4,336,83000713
8300,5,346,83000712
8300,6,315,83000712
8300,7,371,83000713
8300,8,383,83000713
8300,9,343,83000712
8300,10,289,83000712
8300,12,304,83000713
8300,90,428,83000412
8300,95,345,83000712
8300,96,334,83000712
8300,98,329,83000712
8300,148,397,83000122
8300,150,376,83000513
8300,151,450,83000513
8300,152,530,83000513
8300,153,458,83000514
8300,154,366,83000514
8300,155,513,83000514
8300,157,544,83000522
8300,158,410,83000522
8300,159,485,83000521
8300,160,326,83000122
8300,171,459,83000621
8300,172,464,83000621
8300,173,402,83000722
8300,175,434,83000621
8300,176,470,83000722
8300,181,572,83000722
8300,182.1,461,83000723
8300,182.2,468,83000723
8300,182.3,488,83000723
8300,182.4,448,83000723
8300,182.5,445,83000723
8300,182.6,459,83000723
8300,183,547,83000722
8300,184,340,83000712
8300,185,351,83000514
8300,186,460,83000515
8300,187,391,83000515
8300,188,520,83000514
8300,189,398,83000514
8300,190,541,83000515
8300,191,371,83000512
8300,192,367,83000512
8300,193,494,83000513
8300,194,358,83000513
8300,195,405,83000522
8300,196,418,83000521
8300,197,460,83000521
8300,198,390,83000521
8300,220,473,83000621
8300,221,506,83000623
8300,222,437,83000621
8300,230,367,83000713
8300,236,404,83000614
8300,238,437,83000612
8300,241.1,404,83000624
8300,241.2,400,83000624
8300,241.3,364,83000624
8300,241.4,363,83000624
8300,241.5,389,83000624
8300,241.6,404,83000624
8300,243,390,83000514
8300,244,345,83000712
8300,248,444,83000613
8300,249,419,83000613
8300,253,339,83000521
8300,254,331,83000521
8300,255,417,83000612
8300,258,418,83000612
8300,259,434,83000613
8300,260,436,83000612
8300,261,522,83000612
8300,262,470,83000612
8300,263,411,83000613
8300,264,397,83000613
8300,265,451,83000612
8300,266,435,83000612
8300,267,431,83000612
8300,268,364,83000612
8300,269,437,83000612
8300,270,467,83000523
8300,271,393,83000524
8300,272,444,83000524
8300,273,485,83000523
8300,274,364,83000524
8300,275,379,83000523
8300,276,549,83000523
8300,277,441,83000524
8300,278,394,83000521
8300,279,515,83000515
8300,280,491,83000614
8300,281,602,83000632
8300,282,510,83000632
8300,283,457,83000523
8300,284,462,83000612
8300,285,452,83000632
8300,286,543,83000612
8300,287,572,83000632
8300,288,440,83000524
8300,289,455,83000524
8300,290,547,83000614
8300,291,519,83000632
8300,292,596,83000632
8300,293,274,83000712
8300,297,510,83000614
8300,301,511,83000722
8300,302,596,83000722
8300,305,334,83000512
8300,306,376,83000614
8300,307,400,83000612
8300,308,434,83000512
8300,318,340,83000122
8300,319,418,83000621
8300,324,404,83000122
8300,325,506,83000513
8300,326,437,83000122
8300,327,313,83000713
8300,337,461,83000515
8300,953,472,83000614
8300,954,430,83000523
3795,1.1,510,37950001
3795,1.2,513,37950001
564,1,441,5640001
354,1,419,3540001
390,1,333,3900001
390,2,286,3900001
444,1,290,4440001
1161,1,526,11610016
1161,2,384,11610031
1161,3,476,11610016
1161,4,345,11610013
1161,5,428,11610016
1161,6,385,11610023
1161,7,573,11610023
1161,8,323,11610014
1161,9,444,11610013
1161,10,376,11610023
1161,11,512,11610017
1161,12,495,11610023
1161,13,421,11610016
1161,14,421,11610023
1161,15,401,11610023
1161,16,421,11610023
1161,17,487,11610023
1161,18,531,11610023
1161,19,460,11610023
1161,20,344,11610024
1161,21,340,11610024
1161,22,564,11610013
1161,23,420,11610013
1161,24,579,11610031
1161,25,476,11610033
1161,26,583,11610023
1161,27,320,11610014
1161,28,436,11610016
1161,29,392,11610024
1161,30,469,11610013
1161,31,446,11610023
1161,32,428,11610031
1161,33,471,11610017
1161,34,413,11610024
1161,35,344,11610033
1161,36,336,11610023
1161,37,370,11610013
1161,38,622,11610023
1161,39,408,11610023
1161,40,450,11610013
1161,41,362,11610014
1161,42,429,11610023
1161,43,431,11610016
1161,44,525,11610016
1161,45,390,11610013
1161,46,492,11610023
1161,47,377,11610031
1161,48,350,11610023
1161,49,381,11610013
1161,50,303,11610031
1161,51,351,11610033
1161,52,377,11610013
2051,1,348,20510001
2016,1,181,20160001
362,1,352,3620001
539,1,581,5390001
997,1,301,9970001
997,2,347,9970001
3619,1,86,36190001
854,1,246,8540001
8400,33,396,84000432
8400,34,367,84000412
8400,35,420,84000116
8400,36,411,84000116
8400,37,439,84000122
8400,38,302,84000122
8400,39,299,84000117
8400,40,448,84000116
8400,41,385,84000117
8400,42,441,84000122
8400,43,432,84000116
8400,44,384,84000122
8400,45,427,84000117
8400,46,493,84000122
8400,47,442,84000211
8400,48.1,499,84000212
8400,48.2,477,84000212
8400,48.3,449,84000212
8400,48.4,488,84000212
8400,48.5,442,84000212
8400,48.6,478,84000212
8400,48.7,439,84000212
8400,48.8,457,84000212
8400,49,427,84000211
8400,50,499,84000122
8400,51,381,84000122
8400,52,381,84000122
8400,53,335,84000122
8400,54,411,84000211
8400,55,388,84000223
8400,56,283,84000223
8400,57,284,84000223
8400,58.1,416,84000231
8400,58.2,431,84000231
8400,58.3,444,84000231
8400,58.4,432,84000231
8400,58.5,397,84000231
8400,58.6,378,84000231
8400,64,404,84000122
8400,65,364,84000412
8400,66,341,84000122
8400,67,338,84000122
8400,68,437,84000123
8400,73,498,84000231
8400,74,472,84000231
8400,77,565,84000412
8400,80,615,84000221
8400,81,411,84000222
8400,84,418,84000211
8400,85,396,84000122
8400,87,535,84000412
8400,88,494,84000221
8400,89,371,84000214
8400,94,277,84000122
8400,95,337,84000116
8400,96,341,84000116
8400,97,585,84000412
8400,98,511,84000211
8400,103,431,84000214
8400,105,533,84000211
8400,106,374,84000211
8400,107,323,84000211
8400,109,285,84000117
8400,110,453,84000412
8400,113,312,84000117
8400,119,349,84000222
8400,120,581,84000214
8400,121,427,84000214
8400,122,497,84000214
8400,123,521,84000211
8400,124,480,84000214
8400,125,548,84000214
8400,126,362,84000214
8400,127,507,84000214
8400,128,547,84000211
8400,129,388,84000222
8400,142,422,84000122
8400,144,514,84000126
8400,148,581,84000126
8400,149,409,84000122
8400,153,516,84000123
8400,154,564,84000123
8400,158,583,84000126
8400,160,619,84000126
8400,163,386,84000123
8400,167,560,84000123
8400,168,325,84000122
8400,170,556,84000432
8400,950,270,84000122
8400,952,547,84000126
8400,1,541,84000425
8400,2,334,84000426
8400,3,400,84000426
8400,4.1,330,84000432
8400,4.2,307,84000432
8400,4.3,334,84000432
8400,4.4,324,84000432
8400,4.5,323,84000432
8400,7,368,84000432
8400,8,299,84000432
8400,10,362,84000426
8400,11,246,84000422
8400,12,385,84000421
8400,13,401,84000421
8400,14,456,84000421
8400,15,476,84000432
8400,16,435,84000434
8400,17,522,84000434
8400,18,379,84000434
8400,19,497,84000113
8400,20,464,84000434
8400,21,365,84000414
8400,23,503,84000411
8400,24.1,433,84000412
8400,24.2,397,84000412
8400,24.3,418,84000412
8400,24.4,448,84000412
8400,24.5,434,84000412
8400,24.6,404,84000412
8400,24.7,359,84000412
8400,24.8,433,84000412
8400,26,492,84000414
8400,27,387,84000414
8400,28,350,84000414
8400,29,363,84000414
8400,31,450,84000411
8400,32,328,84000411
8400,59,446,84000312
8400,60,428,84000311
8400,61,289,84000311
8400,62,425,84000312
8400,69,443,84000322
8400,70,377,84000322
8400,71,406,84000322
8400,72,471,84000411
8400,78,375,84000411
8400,86,441,84000322
8400,90,413,84000414
8400,91,405,84000414
8400,92,481,84000322
8400,99,443,84000322
8400,101,320,84000411
8400,102,422,84000322
8400,104,561,84000322
8400,108,461,84000426
8400,116,423,84000411
8400,117,380,84000312
8400,118,411,84000322
8400,130,400,84000432
8400,131,512,84000425
8400,132,562,84000425
8400,134,499,84000421
8400,136,362,84000414
8400,137,542,84000424
8400,139,532,84000312
8400,140,554,84000314
8400,141,533,84000312
8400,145,478,84000312
8400,146,424,84000312
8400,147,282,84000411
8400,150,441,84000113
8400,151,477,84000425
8400,152,574,84000424
8400,155,586,84000432
8400,156,584,84000314
8400,159,321,84000421
8400,161,557,84000432
8400,162,586,84000424
8400,165,561,84000314
8400,166,372,84000322
8400,169,497,84000426
3822,1,277,38220001
540,1,292,5400001
540,2,255,5400001
3568,1,156,35680001
542,1,578,5420003
542,2,469,5420003
542,3,462,5420003
542,4,523,5420003
542,5,418,5420003
542,6,417,5420001
542,7,429,5420001
542,8,483,5420001
542,9,502,5420003
542,10,387,5420003
542,11,428,5420003
542,12,466,5420003
542,13,489,5420003
542,14,401,5420003
542,15,434,5420003
542,16,403,5420003
542,17,417,5420003
3565,1,364,35650001
616,1,537,6160001
922,1,529,9220001
922,2,458,9220004
922,3,516,9220004
922,4,528,9220004
922,5,434,9220004
922,6,609,9220001
922,7,523,9220003
922,8,461,9220002
922,9,463,9220002
922,10,418,9220004
922,11,391,9220003
1069,1,487,10690001
4702,1,337,47020001
206,1,486,2060001
206,2,403,2060001
735,1,381,7350001
445,1,335,4450001
445,2,321,4450001
372,1,301,3720001
8500,2,455,85000023
8500,4,407,85000023
8500,5,314,85000023
8500,10,297,85000023
8500,11,429,85000023
8500,12,367,85000034
8500,14.1,378,85000024
8500,14.2,381,85000024
8500,14.3,338,85000024
8500,14.4,365,85000024
8500,14.5,362,85000024
8500,15,438,85000023
8500,16,430,85000024
8500,18,347,85000023
8500,19,413,85000034
8500,20,249,85000034
8500,22,363,85000032
8500,23,530,85000032
8500,24,337,85000034
8500,25,350,85000034
8500,26,290,85000024
8500,28,242,85000035
8500,29.1,405,85000052
8500,29.2,392,85000052
8500,29.3,345,85000052
8500,30.1,366,85000025
8500,30.2,344,85000052
8500,30.3,374,85000052
8500,30.4,375,85000052
8500,30.5,357,85000052
8500,33,393,85000032
8500,34.1,395,85000042
8500,34.2,364,85000042
8500,34.3,376,85000042
8500,35.1,318,85000053
8500,35.2,327,85000053
8500,35.3,296,85000053
8500,35.4,309,85000053
8500,37,316,85000043
8500,45,456,85000041
8500,46,476,85000041
8500,47,553,85000046
8500,49,297,85000035
8500,50,278,85000045
8500,51,465,85000052
8500,52,415,85000045
8500,53,538,85000043
8500,54,299,85000042
8500,55,266,85000043
8500,56.1,395,85000042
8500,56.2,428,85000042
8500,57,284,85000043
8500,58,223,85000042
8500,59,447,85000051
8500,60,281,85000043
8500,61,363,85000035
8500,62,345,85000035
8500,63,250,85000043
8500,64,542,85000043
8500,66,442,85000042
8500,67,388,85000051
8500,68,465,85000042
8500,69,372,85000034
8500,70,309,85000055
8500,71,314,85000055
8500,73,440,85000024
8500,75,434,85000024
8500,76,333,85000031
8500,77,453,85000032
8500,78,440,85000031
8500,79,360,85000031
8500,80,420,85000023
8500,82,291,85000042
8500,83,223,85000043
8500,84.1,464,85000013
8500,84.2,460,85000013
8500,84.3,423,85000013
8500,84.4,467,85000013
8500,84.5,458,85000013
8500,84.6,465,85000013
8500,84.7,453,85000013
8500,84.8,441,85000013
8500,84.9,430,85000013
8500,85,495,85000041
